anio,mes,establecimiento,lat,lon,ciudad,provincia,poblacion,fallecimientos,mt,sanciones
2011,6,Colonia Penal de Viedma - U.12,-63.0204,-40.832,Viedma,Rio Negro,270,0,0,10
2011,7 ,Colonia Penal de Viedma - U.12,-63.0204,-40.8321,Viedma,Rio Negro,273,0,0,14
2011,8,Colonia Penal de Viedma - U.12,-63.0204,-40.8322,Viedma,Rio Negro,287,1,1,9
2011,9,Colonia Penal de Viedma - U.12,-63.0204,-40.8323,Viedma,Rio Negro,276,0,1,6
2011,10,Colonia Penal de Viedma - U.12,-63.0204,-40.8324,Viedma,Rio Negro,289,0,1,19
2011,11,Colonia Penal de Viedma - U.12,-63.0204,-40.8325,Viedma,Rio Negro,282,0,2,10
2011,12,Colonia Penal de Viedma - U.12,-63.0204,-40.8326,Viedma,Rio Negro,276,0,0,9
2012,1 ,Colonia Penal de Viedma - U.12,-63.0204,-40.8327,Viedma,Rio Negro,290,0,0,18
2012,2,Colonia Penal de Viedma - U.12,-63.0204,-40.8328,Viedma,Rio Negro,306,0,0,12
2012,3,Colonia Penal de Viedma - U.12,-63.0204,-40.8329,Viedma,Rio Negro,297,0,0,10
2012,4,Colonia Penal de Viedma - U.12,-63.0204,-40.833,Viedma,Rio Negro,297,1,0,8
2012,5,Colonia Penal de Viedma - U.12,-63.0204,-40.8331,Viedma,Rio Negro,297,0,0,11
2012,6,Colonia Penal de Viedma - U.12,-63.0204,-40.8332,Viedma,Rio Negro,252,0,2,15
2012,7 ,Colonia Penal de Viedma - U.12,-63.0204,-40.8333,Viedma,Rio Negro,242,0,0,9
2012,8,Colonia Penal de Viedma - U.12,-63.0204,-40.8334,Viedma,Rio Negro,237,0,0,8
2012,9,Colonia Penal de Viedma - U.12,-63.0204,-40.8335,Viedma,Rio Negro,225,0,0,9
2012,10,Colonia Penal de Viedma - U.12,-63.0204,-40.8336,Viedma,Rio Negro,225,0,1,7
2012,11,Colonia Penal de Viedma - U.12,-63.0204,-40.8337,Viedma,Rio Negro,250,0,1,6
2012,12,Colonia Penal de Viedma - U.12,-63.0204,-40.8338,Viedma,Rio Negro,246,1,0,0
2013,1 ,Colonia Penal de Viedma - U.12,-63.0204,-40.8339,Viedma,Rio Negro,245,0,0,0
2013,2,Colonia Penal de Viedma - U.12,-63.0204,-40.834,Viedma,Rio Negro,243,0,0,0
2013,3,Colonia Penal de Viedma - U.12,-63.0204,-40.8341,Viedma,Rio Negro,232,0,0,0
2013,4,Colonia Penal de Viedma - U.12,-63.0204,-40.8342,Viedma,Rio Negro,249,0,2,0
2013,5,Colonia Penal de Viedma - U.12,-63.0204,-40.8343,Viedma,Rio Negro,255,0,0,0
2013,6,Colonia Penal de Viedma - U.12,-63.0204,-40.8344,Viedma,Rio Negro,256,0,0,0
2013,7 ,Colonia Penal de Viedma - U.12,-63.0204,-40.8345,Viedma,Rio Negro,256,0,1,0
2013,8,Colonia Penal de Viedma - U.12,-63.0204,-40.8346,Viedma,Rio Negro,237,0,0,0
2013,9,Colonia Penal de Viedma - U.12,-63.0204,-40.8347,Viedma,Rio Negro,250,0,2,0
2013,10,Colonia Penal de Viedma - U.12,-63.0204,-40.8348,Viedma,Rio Negro,272,1,2,0
2013,11,Colonia Penal de Viedma - U.12,-63.0204,-40.8349,Viedma,Rio Negro,273,0,1,0
2013,12,Colonia Penal de Viedma - U.12,-63.0204,-40.835,Viedma,Rio Negro,263,0,1,0
2009,1 ,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8435,Ezeiza,Buenos Aires,1750,0,4,73
2009,2,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8436,Ezeiza,Buenos Aires,1753,1,1,64
2009,3,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8437,Ezeiza,Buenos Aires,1734,0,4,71
2009,4,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8438,Ezeiza,Buenos Aires,1800,1,5,64
2009,5,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8439,Ezeiza,Buenos Aires,1764,0,1,65
2009,6,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.844,Ezeiza,Buenos Aires,1781,0,0,65
2009,7 ,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8441,Ezeiza,Buenos Aires,1784,1,3,67
2009,8,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8442,Ezeiza,Buenos Aires,1748,0,5,59
2009,9,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8443,Ezeiza,Buenos Aires,1774,0,32,81
2009,10,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8444,Ezeiza,Buenos Aires,1726,3,28,42
2009,11,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8445,Ezeiza,Buenos Aires,1726,1,7,48
2009,12,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8446,Ezeiza,Buenos Aires,1716,0,24,35
2010,1 ,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8447,Ezeiza,Buenos Aires,1729,0,13,100
2010,2,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8448,Ezeiza,Buenos Aires,1741,0,10,88
2010,3,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8449,Ezeiza,Buenos Aires,1723,0,6,71
2010,4,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.845,Ezeiza,Buenos Aires,1753,1,5,92
2010,5,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8451,Ezeiza,Buenos Aires,1751,2,7,114
2010,6,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8452,Ezeiza,Buenos Aires,1730,0,8,82
2010,7 ,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8453,Ezeiza,Buenos Aires,1753,0,13,74
2010,8,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8454,Ezeiza,Buenos Aires,1740,0,3,134
2010,9,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8455,Ezeiza,Buenos Aires,1665,0,5,168
2010,10,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8456,Ezeiza,Buenos Aires,1681,0,4,146
2010,11,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8457,Ezeiza,Buenos Aires,1721,2,12,150
2010,12,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8458,Ezeiza,Buenos Aires,1752,0,10,154
2011,1 ,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8459,Ezeiza,Buenos Aires,1752,1,14,146
2011,2,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.846,Ezeiza,Buenos Aires,1800,2,20,118
2011,3,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8461,Ezeiza,Buenos Aires,1807,1,11,125
2011,4,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8462,Ezeiza,Buenos Aires,1831,0,13,95
2011,5,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8463,Ezeiza,Buenos Aires,1843,1,20,164
2011,6,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8464,Ezeiza,Buenos Aires,1834,0,11,170
2011,7 ,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8465,Ezeiza,Buenos Aires,1843,0,8,120
2011,8,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8466,Ezeiza,Buenos Aires,1851,0,19,124
2011,9,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8467,Ezeiza,Buenos Aires,1841,0,2,125
2011,10,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8468,Ezeiza,Buenos Aires,1830,0,11,148
2011,11,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8469,Ezeiza,Buenos Aires,1838,1,10,98
2011,12,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.847,Ezeiza,Buenos Aires,1808,1,8,159
2012,1 ,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8471,Ezeiza,Buenos Aires,1843,0,5,66
2012,2,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8472,Ezeiza,Buenos Aires,1842,2,7,67
2012,3,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8473,Ezeiza,Buenos Aires,1845,1,9,55
2012,4,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8474,Ezeiza,Buenos Aires,1845,1,3,70
2012,5,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8475,Ezeiza,Buenos Aires,1845,1,7,90
2012,6,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8476,Ezeiza,Buenos Aires,1866,2,6,73
2012,7 ,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8477,Ezeiza,Buenos Aires,1849,2,7,65
2012,8,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8478,Ezeiza,Buenos Aires,1863,0,9,90
2012,9,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8479,Ezeiza,Buenos Aires,1872,1,3,89
2012,10,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.848,Ezeiza,Buenos Aires,1859,3,9,114
2012,11,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8481,Ezeiza,Buenos Aires,1864,1,16,126
2012,12,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8482,Ezeiza,Buenos Aires,1869,1,7,162
2013,1 ,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8483,Ezeiza,Buenos Aires,1875,2,20,0
2013,2,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8484,Ezeiza,Buenos Aires,1885,2,12,0
2013,3,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8485,Ezeiza,Buenos Aires,1897,2,9,0
2013,4,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8486,Ezeiza,Buenos Aires,1960,2,8,0
2013,5,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8487,Ezeiza,Buenos Aires,1965,0,10,0
2013,6,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8488,Ezeiza,Buenos Aires,1936,1,3,0
2013,7 ,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8489,Ezeiza,Buenos Aires,1936,1,14,0
2013,8,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.849,Ezeiza,Buenos Aires,1941,1,20,0
2013,9,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8491,Ezeiza,Buenos Aires,1978,1,26,0
2013,10,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8492,Ezeiza,Buenos Aires,1897,1,28,0
2013,11,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8493,Ezeiza,Buenos Aires,1891,0,17,0
2013,12,Complejo Penitenciario Federal I - Ezeiza y Servicio Psiquiátrico para hombres (Ex U.20),-58.5438,-34.8494,Ezeiza,Buenos Aires,1899,1,30,0
2009,1 ,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8613,Marcos Paz,Buenos Aires,1561,2,3,86
2009,2,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8614,Marcos Paz,Buenos Aires,1532,0,5,89
2009,3,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8615,Marcos Paz,Buenos Aires,1523,1,2,124
2009,4,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8616,Marcos Paz,Buenos Aires,1543,0,4,92
2009,5,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8617,Marcos Paz,Buenos Aires,1560,4,1,86
2009,6,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8618,Marcos Paz,Buenos Aires,1549,0,4,75
2009,7 ,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8619,Marcos Paz,Buenos Aires,1595,0,2,93
2009,8,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.862,Marcos Paz,Buenos Aires,1604,1,5,102
2009,9,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8621,Marcos Paz,Buenos Aires,1602,0,8,78
2009,10,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8622,Marcos Paz,Buenos Aires,1608,0,6,107
2009,11,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8623,Marcos Paz,Buenos Aires,1602,0,3,76
2009,12,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8624,Marcos Paz,Buenos Aires,1593,2,6,80
2010,1 ,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8625,Marcos Paz,Buenos Aires,1607,0,13,97
2010,2,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8626,Marcos Paz,Buenos Aires,1664,1,1,111
2010,3,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8627,Marcos Paz,Buenos Aires,1612,0,3,88
2010,4,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8628,Marcos Paz,Buenos Aires,6123,0,2,58
2010,5,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8629,Marcos Paz,Buenos Aires,1615,0,2,57
2010,6,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.863,Marcos Paz,Buenos Aires,1614,0,4,65
2010,7 ,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8631,Marcos Paz,Buenos Aires,1576,0,0,35
2010,8,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8632,Marcos Paz,Buenos Aires,1326,1,1,35
2010,9,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8633,Marcos Paz,Buenos Aires,1343,0,1,52
2010,10,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8634,Marcos Paz,Buenos Aires,1359,0,1,47
2010,11,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8635,Marcos Paz,Buenos Aires,1366,0,6,38
2010,12,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8636,Marcos Paz,Buenos Aires,1366,0,6,33
2011,1 ,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8637,Marcos Paz,Buenos Aires,1366,1,26,75
2011,2,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8638,Marcos Paz,Buenos Aires,1364,1,12,72
2011,3,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8639,Marcos Paz,Buenos Aires,1366,0,10,30
2011,4,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.864,Marcos Paz,Buenos Aires,1362,0,6,39
2011,5,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8641,Marcos Paz,Buenos Aires,1368,1,8,45
2011,6,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8642,Marcos Paz,Buenos Aires,1378,0,8,42
2011,7 ,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8643,Marcos Paz,Buenos Aires,1390,1,5,58
2011,8,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8644,Marcos Paz,Buenos Aires,1393,0,7,71
2011,9,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8645,Marcos Paz,Buenos Aires,1403,2,1,49
2011,10,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8646,Marcos Paz,Buenos Aires,1397,0,6,58
2011,11,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8647,Marcos Paz,Buenos Aires,1389,0,4,80
2011,12,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8648,Marcos Paz,Buenos Aires,1376,0,9,60
2012,1 ,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8649,Marcos Paz,Buenos Aires,1391,1,6,61
2012,2,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.865,Marcos Paz,Buenos Aires,1365,1,12,61
2012,3,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8651,Marcos Paz,Buenos Aires,1381,0,2,77
2012,4,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8652,Marcos Paz,Buenos Aires,1381,0,4,66
2012,5,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8653,Marcos Paz,Buenos Aires,1381,1,7,83
2012,6,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8654,Marcos Paz,Buenos Aires,1399,2,11,79
2012,7 ,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8655,Marcos Paz,Buenos Aires,1380,1,3,119
2012,8,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8656,Marcos Paz,Buenos Aires,1390,1,10,84
2012,9,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8657,Marcos Paz,Buenos Aires,1431,0,1,61
2012,10,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8658,Marcos Paz,Buenos Aires,1425,2,3,86
2012,11,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8659,Marcos Paz,Buenos Aires,1414,0,9,87
2012,12,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.866,Marcos Paz,Buenos Aires,1402,0,5,45
2013,1 ,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8661,Marcos Paz,Buenos Aires,1414,1,8,0
2013,2,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8662,Marcos Paz,Buenos Aires,1438,0,6,0
2013,3,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8663,Marcos Paz,Buenos Aires,1447,0,11,0
2013,4,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8664,Marcos Paz,Buenos Aires,1441,0,13,0
2013,5,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8665,Marcos Paz,Buenos Aires,1450,3,2,0
2013,6,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8666,Marcos Paz,Buenos Aires,1481,0,5,0
2013,7 ,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8667,Marcos Paz,Buenos Aires,1481,1,2,0
2013,8,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8668,Marcos Paz,Buenos Aires,1495,0,3,0
2013,9,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8669,Marcos Paz,Buenos Aires,1505,0,8,0
2013,10,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.867,Marcos Paz,Buenos Aires,1530,0,4,0
2013,11,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8671,Marcos Paz,Buenos Aires,1532,0,6,0
2013,12,Complejo Penitenciario Federal II - Marcos Paz,-58.8121,-34.8672,Marcos Paz,Buenos Aires,1526,2,3,0
2009,1 ,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.772,Presidencia Roque Saenz Peña,Chaco,118,0,0,1
2009,2,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7721,Presidencia Roque Saenz Peña,Chaco,144,0,0,0
2009,3,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7722,Presidencia Roque Saenz Peña,Chaco,163,0,0,0
2009,4,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7723,Presidencia Roque Saenz Peña,Chaco,153,0,0,1
2009,5,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7724,Presidencia Roque Saenz Peña,Chaco,148,0,0,0
2009,6,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7725,Presidencia Roque Saenz Peña,Chaco,168,0,0,0
2009,7 ,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7726,Presidencia Roque Saenz Peña,Chaco,166,0,0,5
2009,8,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7727,Presidencia Roque Saenz Peña,Chaco,171,0,0,6
2009,9,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7728,Presidencia Roque Saenz Peña,Chaco,175,0,0,3
2009,10,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7729,Presidencia Roque Saenz Peña,Chaco,179,0,0,9
2009,11,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.773,Presidencia Roque Saenz Peña,Chaco,178,0,0,10
2009,12,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7731,Presidencia Roque Saenz Peña,Chaco,166,0,0,6
2010,1 ,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7732,Presidencia Roque Saenz Peña,Chaco,168,0,0,0
2010,2,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7733,Presidencia Roque Saenz Peña,Chaco,170,0,0,0
2010,3,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7734,Presidencia Roque Saenz Peña,Chaco,171,0,0,0
2010,4,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7735,Presidencia Roque Saenz Peña,Chaco,164,0,0,0
2010,5,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7736,Presidencia Roque Saenz Peña,Chaco,171,0,0,0
2010,6,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7737,Presidencia Roque Saenz Peña,Chaco,163,0,0,0
2010,7 ,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7738,Presidencia Roque Saenz Peña,Chaco,164,0,0,0
2010,8,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7739,Presidencia Roque Saenz Peña,Chaco,169,0,0,0
2010,9,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.774,Presidencia Roque Saenz Peña,Chaco,173,0,0,0
2010,10,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7741,Presidencia Roque Saenz Peña,Chaco,171,0,0,0
2010,11,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7742,Presidencia Roque Saenz Peña,Chaco,166,0,0,0
2010,12,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7743,Presidencia Roque Saenz Peña,Chaco,166,0,0,0
2011,1 ,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7744,Presidencia Roque Saenz Peña,Chaco,161,1,0,16
2011,2,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7745,Presidencia Roque Saenz Peña,Chaco,169,0,0,3
2011,3,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7746,Presidencia Roque Saenz Peña,Chaco,169,0,0,9
2011,4,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7747,Presidencia Roque Saenz Peña,Chaco,172,0,0,4
2011,5,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7748,Presidencia Roque Saenz Peña,Chaco,168,0,0,5
2011,6,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7749,Presidencia Roque Saenz Peña,Chaco,161,0,0,2
2011,7 ,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.775,Presidencia Roque Saenz Peña,Chaco,173,0,0,2
2011,8,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7751,Presidencia Roque Saenz Peña,Chaco,163,0,0,0
2011,9,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7752,Presidencia Roque Saenz Peña,Chaco,167,0,0,8
2011,10,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7753,Presidencia Roque Saenz Peña,Chaco,166,0,0,10
2011,11,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7754,Presidencia Roque Saenz Peña,Chaco,164,0,0,8
2011,12,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7755,Presidencia Roque Saenz Peña,Chaco,165,0,0,12
2012,1 ,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7756,Presidencia Roque Saenz Peña,Chaco,153,0,0,0
2012,2,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7757,Presidencia Roque Saenz Peña,Chaco,164,0,0,0
2012,3,Colonia Penal de Presidencia Roque Saenz Peña - U.11,-60.4554,-26.7758,Presidencia Roque Saenz Peña,Chaco,162,0,3,0
